trove_id,title,date,trove_url,fulltext_url,filename,status
237313505,"Sick, sick, sick of politicians",1978-03-14,https://trove.nla.gov.au/work/237313505,https://nla.gov.au/nla.obj-1766128958,1978-03-14-sick-sick-sick-of-politicians.md,written
237057411,Road wolves in sheep’s clothing,1979-02-13,https://trove.nla.gov.au/work/237057411,https://nla.gov.au/nla.obj-1638811235,1979-02-13-road-wolves-in-sheep-s-clothing.md,skipped
233678854,Women's letters MELBOURNE,1960-08-24,https://trove.nla.gov.au/work/233678854,https://nla.gov.au/nla.obj-702977573,1960-08-24-womens-letters-melbourne.md,written
237022349,THE ARTS JAMES STEWARTHOLLYWOOD’S Mr NEARLY NORMAL,1984-06-05,https://trove.nla.gov.au/work/237022349,https://nla.gov.au/nla.obj-1613222292,1984-06-05-the-arts-james-stewarthollywood-s-mr-nearly-normal.md,written
237272277,PEOPLE,1976-10-09,https://trove.nla.gov.au/work/237272277,https://nla.gov.au/nla.obj-1756247951,1976-10-09-people.md,written
233661401,Women’s Letters MELBOURNE,1955-07-06,https://trove.nla.gov.au/work/233661401,https://nla.gov.au/nla.obj-693139660,1955-07-06-women-s-letters-melbourne.md,written
237105859,Publicity paupers of the Press,1976-08-07,https://trove.nla.gov.au/work/237105859,https://nla.gov.au/nla.obj-1645386499,1976-08-07-publicity-paupers-of-the-press.md,written
237122796,LIFESTYLE The big amber test,1975-06-28,https://trove.nla.gov.au/work/237122796,https://nla.gov.au/nla.obj-1647478038,1975-06-28-lifestyle-the-big-amber-test.md,skipped
233654069,PERSONAL ITEMS,1953-07-08,https://trove.nla.gov.au/work/233654069,https://nla.gov.au/nla.obj-540476447,1953-07-08-personal-items.md,written
237307083,NEWSPAPERS Heralds of a new age,1979-04-24,https://trove.nla.gov.au/work/237307083,https://nla.gov.au/nla.obj-1758842563,1979-04-24-newspapers-heralds-of-a-new-age.md,written
233660660,POLITICAL POINTS,1955-04-27,https://trove.nla.gov.au/work/233660660,https://nla.gov.au/nla.obj-692701250,1955-04-27-political-points.md,written
237317802,"SPORT Aussie Rules rules, OK?",1983-04-26,https://trove.nla.gov.au/work/237317802,https://nla.gov.au/nla.obj-1774834087,1983-04-26-sport-aussie-rules-rules-ok.md,written
236963887,AUSTRALIA MODE THE QUEENSLAND POLITICAL CAULDRON,1980-06-10,https://trove.nla.gov.au/work/236963887,https://nla.gov.au/nla.obj-1563600616,1980-06-10-australia-mode-the-queensland-political-cauldron.md,written
237017365,BATMAN’S MELBOURNE The agonies of a Malvern Star owner,1984-02-14,https://trove.nla.gov.au/work/237017365,https://nla.gov.au/nla.obj-1607494948,1984-02-14-batman-s-melbourne-the-agonies-of-a-malvern-star-owner.md,skipped
233649802,PERSONAL ITEMS,1952-05-21,https://trove.nla.gov.au/work/233649802,https://nla.gov.au/nla.obj-532345703,1952-05-21-personal-items.md,written
237272899,Bulletin COVER STORY The fantastic frivolity of the Melbourne Cup,1978-10-31,https://trove.nla.gov.au/work/237272899,https://nla.gov.au/nla.obj-1758039461,1978-10-31-bulletin-cover-story-the-fantastic-frivolity-of-the-melbourne-cup.md,written
233676513,PLAIN ENGLISH Suez and the World,1959-12-30,https://trove.nla.gov.au/work/233676513,https://nla.gov.au/nla.obj-695970290,1959-12-30-plain-english-suez-and-the-world.md,written
233660548,SPORTING NOTIONS,1955-04-13,https://trove.nla.gov.au/work/233660548,https://nla.gov.au/nla.obj-688419424,1955-04-13-sporting-notions.md,written
236987971,"THE ARTS The winds of change, the scent of mothballs",1980-03-25,https://trove.nla.gov.au/work/236987971,https://nla.gov.au/nla.obj-1595473220,1980-03-25-the-arts-the-winds-of-change-the-scent-of-mothballs.md,written
237308060,PROFILE PRO HART-A PAINTER AS BUSY AS A BULL ANT,1979-05-15,https://trove.nla.gov.au/work/237308060,https://nla.gov.au/nla.obj-1758872428,1979-05-15-profile-pro-hart-a-painter-as-busy-as-a-bull-ant.md,written
237011642,ABORIGINES Land rights become reality,1983-05-10,https://trove.nla.gov.au/work/237011642,https://nla.gov.au/nla.obj-1604952415,1983-05-10-aborigines-land-rights-become-reality.md,written
237057506,REMARKABLE FAMILIES THE CLARKES: GRANDPA OWNED A REGIMENT,1979-02-20,https://trove.nla.gov.au/work/237057506,https://nla.gov.au/nla.obj-1638830551,1979-02-20-remarkable-families-the-clarkes-grandpa-owned-a-regiment.md,skipped
233659869,"Who They Are, What They Do Contemporary Writers and Poets",1955-02-02,https://trove.nla.gov.au/work/233659869,https://nla.gov.au/nla.obj-688045922,1955-02-02-who-they-are-what-they-do-contemporary-writers-and-poets.md,written
237314196,THE SEVEN CITIES OF AUSTRALIA MELBOURNE: A PERFECT 19th CENTURY CITY,1977-03-26,https://trove.nla.gov.au/work/237314196,https://nla.gov.au/nla.obj-1765412377,1977-03-26-the-seven-cities-of-australia-melbourne-a-perfect-19th-century-city.md,skipped
237314557,THE SEVEN CITIES OF AUSTRALIA HOBART: A BIG-DIPPER LITTLE CITY,1977-03-19,https://trove.nla.gov.au/work/237314557,https://nla.gov.au/nla.obj-1765269296,1977-03-19-the-seven-cities-of-australia-hobart-a-big-dipper-little-city.md,written
